# STEP 3 — Per-node uncertainty: outcome=FAIL | frac_edge_moved=0.052 | median CI half-width=0.577
image_id,node_id,m_hat,m_lo,m_hi,CI_width,at_edge_before,at_edge_after
01_g,76,0.6939895629882813,0.2,1.9036652231216422,1.7036652231216423,False,False
01_g,77,0.2,0.2,0.311195125579834,0.11119512557983396,True,False
01_g,78,3.9169500450427748,,,,False,False
01_g,79,0.2,0.2,3.996879315376282,3.7968793153762816,True,False
01_g,80,0.2,3.0136208987236017,4.0,0.9863791012763983,True,False
01_g,81,3.176871383690703,,,,False,False
01_g,82,0.5781278610229492,0.3747051346302032,0.871134858727455,0.4964297240972518,False,True
01_g,83,1.007235813140869,0.2,1.5780668556690216,1.3780668556690217,False,False
01_g,84,1.2879730820655826,1.0357210579514502,1.7839767386019227,0.7482556806504725,False,True
01_g,85,2.3397667884826667,1.1090140724182134,4.0,2.8909859275817866,False,False
01_g,86,2.396431970596314,1.7082876592874527,3.9238821804523467,2.2155945211648937,False,True
01_g,87,0.2,2.98695972442627,4.0,1.0130402755737302,True,False
01_g,88,0.2,2.3228340577334166,3.998154077772051,1.6753200200386344,True,True
01_g,89,0.9432144403457641,0.5703950500488281,1.309104990065098,0.7387099400162699,False,True
01_g,90,0.2,,,,True,False
01_g,91,3.0221980929374688,1.9123497545719148,4.0,2.087650245428085,False,False
01_g,92,1.5496847748756408,1.210061718225479,2.2264317980408665,1.0163700798153876,False,True
01_g,93,0.7091470122337344,0.6143838495016098,0.808777977526188,0.19439412802457812,False,True
01_g,94,0.4272369384765625,0.2,3.613178830742833,3.413178830742833,False,False
01_g,95,1.1526346206665041,0.2610021591186524,2.379166326522827,2.1181641674041747,False,True
01_g,96,0.2,0.2,0.5955636501312259,0.3955636501312259,True,False
01_g,97,0.7536399841308594,0.3899425148963928,1.1632305601239203,0.7732880452275275,False,True
01_g,98,0.2,,,,True,False
01_g,99,0.2,,,,True,False
01_g,100,1.1923659324645999,0.950971744209528,1.4461520704627036,0.49518032625317554,False,True
01_g,101,0.2,0.2,0.4534374505281449,0.25343745052814487,True,False
01_g,102,2.069302660226822,1.4930404163897042,3.2800477516651143,1.7870073352754101,False,True
01_g,103,0.2,,,,True,False
01_g,104,3.957298803969155,,,,False,False
01_g,105,0.2,0.2,3.6893764907121653,3.489376490712165,True,False
01_g,106,3.414217256557411,2.2237108421325686,4.0,1.7762891578674314,False,False
01_g,107,1.4143526554107668,1.1073456907272343,2.0464701908826832,0.9391245001554489,False,True
01_g,108,2.492933559417725,1.5875175380706787,3.964629130363463,2.3771115922927843,False,True
01_g,109,0.48077735900878915,0.2,0.9173677062988282,0.7173677062988282,False,False
01_g,110,0.2,2.1198643875122074,4.0,1.8801356124877926,True,False
01_g,111,0.2,2.747371669486165,3.983268723515794,1.2358970540296292,True,True
01_g,112,0.2,,,,True,False
01_g,113,1.8454180002212524,1.1673671263456349,3.207557357102632,2.040190230756997,False,True
01_g,114,0.2,,,,True,False
01_g,115,0.2,,,,True,False
01_g,116,1.7920229911804197,0.2,3.7230755217373375,3.5230755217373373,False,False
01_g,117,0.3534104824066162,0.2,0.5569383716583252,0.35693837165832515,False,False
01_g,118,0.9318254590034487,0.7893458721041678,1.1253544339537624,0.3360085618495946,False,True
01_g,119,2.5959791183471683,1.7098886239528654,4.0,2.2901113760471343,False,False
01_g,120,2.1630447149276737,1.58703258395195,3.4273622083663895,1.8403296244144396,False,True
01_g,121,0.2,,,,True,False
01_g,122,3.1487638473510735,0.2,4.0,3.8,False,False
01_g,123,0.2,,,,True,False
01_g,124,2.1218561172485355,1.3229333397746088,3.516625767499208,2.1936924277245993,False,True
01_g,125,1.1832371711730958,0.2,3.385513992905612,3.1855139929056118,False,False
01_g,126,0.2,0.2,4.0,3.8,True,False
01_g,127,0.2,0.2,1.0242854690551764,0.8242854690551764,True,False
01_g,128,0.7584439992904662,0.48908087611198436,1.062690954208374,0.5736100780963896,False,True
01_g,129,0.2,,,,True,False
01_g,130,0.2,3.445919704437256,4.0,0.554080295562744,True,False
01_g,131,0.2,,,,True,False
01_g,132,0.7348531365394593,0.6279643654823305,0.8571401125192643,0.22917574703693377,False,True
01_g,133,1.5823453407857955,2.4505245923995975,4.0,1.5494754076004025,False,False
01_g,134,0.44965205192565916,0.2,0.8355321460962294,0.6355321460962293,False,False
01_g,135,0.2,,,,True,False
01_g,136,1.3645884037017824,0.946638212800026,1.8301411867141728,0.8835029739141468,False,True
01_g,137,1.6388661861419676,1.244309312403202,2.480996332019568,1.236687019616366,False,True
01_g,138,0.2,,,,True,False
01_g,139,0.6903234720230105,0.4710866796970367,0.9223994874954226,0.45131280779838584,False,True
01_g,140,0.22509684562683108,0.2,0.5585508537292481,0.35855085372924805,False,False
01_g,141,3.604209206041075,2.449514707326889,4.0,1.5504852926731112,False,False
01_g,142,0.2,,,,True,False
01_g,143,1.9541934967041015,0.2579661846160889,3.6235422873497014,3.3655761027336126,False,True
01_g,144,0.6291985511779786,0.5612137413024904,0.7154314556717872,0.15421771436929688,False,True
01_g,145,0.7232487559318541,0.6364397659897806,0.8400855189561843,0.20364575296640375,False,True
01_g,146,0.2,3.6030166625976556,4.0,0.39698333740234437,True,False
01_g,147,2.857333364613785,3.1725230884552005,4.0,0.8274769115447995,False,False
01_g,148,0.2,2.070919400453567,4.0,1.9290805995464329,True,False
01_g,149,1.6354587554931639,0.2,4.0,3.8,False,False
01_g,150,2.500464153289795,1.5088835334777833,3.9996205711364747,2.4907370376586915,False,True
01_g,151,3.519281946262552,,,,False,False
01_g,152,1.1263939619064334,0.8200932621955872,1.4878071627020837,0.6677139005064965,False,True
01_g,153,0.2,,,,True,False
01_g,154,1.6648934841156005,1.2593543678522114,2.293322154283523,1.0339677864313117,False,True
01_g,155,0.2,2.1029490900039676,3.9865331688523287,1.883584078848361,True,True
01_g,156,1.0671906471252441,0.8403685504198075,1.3705955064296724,0.5302269560098649,False,True
01_g,157,4.0,2.1181990861892706,4.0,1.8818009138107294,True,False
01_g,158,0.2,,,,True,False
01_g,159,0.2,,,,True,False
01_g,160,0.4169158935546875,0.2,1.2340745687484742,1.0340745687484743,False,False
01_g,161,1.8860023021697998,1.3615901863574984,2.8133630239963527,1.4517728376388543,False,True
01_g,162,1.2331481933593755,1.0241616994142533,1.6490589767694472,0.624897277355194,False,True
01_g,163,0.2,,,,True,False
01_g,164,0.2,,,,True,False
01_g,165,0.2,,,,True,False
01_g,166,3.5157094120404926,,,,False,False
01_g,167,1.7194907426834103,1.2611381614208224,2.6077427041530608,1.3466045427322384,False,True
01_g,168,3.9343486360484783,,,,False,False
01_g,169,0.2,,,,True,False
01_g,170,1.4645558595657349,1.1263719689846041,2.121402204632759,0.9950302356481548,False,True
01_g,171,1.3333333219867092,0.2,4.0,3.8,False,False
01_g,172,0.2,0.2,0.2,0.0,True,False
01_g,173,1.5332775115966801,0.8531497335433962,2.588212083578107,1.7350623500347109,False,True
01_h,0,0.3370600700378418,0.2,1.8297401046752921,1.6297401046752922,False,False
01_h,1,0.2,1.9602836787700655,4.0,2.0397163212299345,True,False
01_h,2,0.2,,,,True,False
01_h,3,0.2,2.5552768111228943,4.0,1.4447231888771057,True,False
01_h,4,2.252553415298461,1.2464442396163944,3.9526869511604277,2.706242711544033,False,True
01_h,5,0.2,0.2,3.9631495365872986,3.7631495365872984,True,False
01_h,6,0.6238056421279908,0.4186596536636353,0.8907420694828033,0.47208241581916804,False,True
01_h,7,0.2,2.44323614999652,3.9153984034247706,1.4721622534282508,True,True
01_h,8,0.2,2.205060756653548,3.955533217601478,1.7504724609479303,True,True
01_h,9,0.2,,,,True,False
01_h,10,0.2,0.6303090691566468,2.9172808763384803,2.2869718071818337,True,True
01_h,11,0.2,0.2,0.5249748420715332,0.3249748420715332,True,False
01_h,12,0.2,,,,True,False
01_h,13,1.435057258605957,1.0996445611119274,2.0259941068291667,0.9263495457172393,False,True
01_h,14,0.2,0.2,0.22567287445068362,0.025672874450683614,True,False
01_h,15,0.2,2.1283844363689424,4.0,1.8716155636310576,True,False
01_h,16,0.8520101785659793,0.7216570210456846,1.01509879514575,0.29344177410006533,False,True
01_h,17,0.2,,,,True,False
01_h,18,0.2,,,,True,False
01_h,19,0.2,0.2,3.7975041076540945,3.5975041076540943,True,False
01_h,20,2.526211610393995,3.2222862529754637,4.0,0.7777137470245363,False,False
01_h,21,0.2,0.2,2.834120927751061,2.6341209277510607,True,False
01_h,22,0.2,2.3858531883358967,3.9997280640900135,1.6138748757541168,True,True
01_h,23,0.2,2.999241921901703,4.0,1.000758078098297,True,False
01_h,24,0.2,,,,True,False
01_h,25,0.2,2.975151319203432,3.9380231234396335,0.9628718042362014,True,True
01_h,26,0.7602700233459474,0.47853235960006724,1.078368088155985,0.5998357285559177,False,True
01_h,27,0.768710231781006,0.6374429127573968,0.9103111918270589,0.27286827906966205,False,True
01_h,28,1.380242392420769,0.9941918417811394,2.287884167954325,1.2936923261731859,False,True
01_h,29,0.2,0.2,0.42729188680648805,0.22729188680648804,True,False
01_h,30,1.2527235925197604,0.9941699507832528,1.7411568549461656,0.7469869041629128,False,True
01_h,31,2.2191492021083827,1.5313935225456956,3.740035273036919,2.2086417504912235,False,True
01_h,32,0.2,0.2,3.4292230103397743,3.229223010339774,True,False
01_h,33,1.4231096774339675,1.0555601853132253,2.0947486569359897,1.0391884716227644,False,True
01_h,34,1.1790974736213684,0.9342003633081913,1.5857021579891442,0.6515017946809528,False,True
01_h,35,0.2,,,,True,False
01_h,36,0.2,,,,True,False
01_h,37,0.8353952169418337,0.7247169816493987,0.9660029917955398,0.24128601014614115,False,True
01_h,38,3.5784664230421184,1.626841145604849,3.8505091039324175,2.2236679583275683,False,True
01_h,39,0.21414613723754886,0.2,0.6816700160503387,0.4816700160503387,False,False
01_h,40,3.9763015087217104,2.63210105419159,4.0,1.36789894580841,False,False
01_h,41,0.2,0.2,0.7644460964202883,0.5644460964202882,True,False
01_h,42,0.2,1.4433630973100664,3.6003744344413278,2.1570113371312614,True,True
01_h,43,0.5090574026107788,0.2,0.7157385921478272,0.5157385921478272,False,False
01_h,44,0.2,,,,True,False
01_h,45,0.7671997189521789,0.6703596831858158,0.8704911580681801,0.20013147488236427,False,True
01_h,46,0.4711217641830444,0.3372856786847114,0.5971839293837549,0.2598982506990435,False,True
01_h,47,0.2,0.2,0.40662440657615667,0.20662440657615666,True,False
01_h,48,0.2,0.2,0.6399426257610318,0.43994262576103177,True,False
01_h,49,0.2,2.473835639953614,4.0,1.5261643600463861,True,False
01_h,50,0.2,2.411209395006299,3.955592469077091,1.544383074070792,True,True
01_h,51,3.780756000071545,,,,False,False
01_h,52,0.2,,,,True,False
01_h,53,0.2,0.2,0.5565229749679567,0.35652297496795665,True,False
01_h,54,1.2181870699876458,0.2,4.0,3.8,False,False
01_h,55,0.2,,,,True,False
01_h,56,3.3974060595035556,1.5190145581960677,3.9062282401323314,2.387213681936264,False,True
01_h,57,0.8231146275997163,0.7207158043980597,0.9442753553390503,0.22355955094099056,False,True
01_h,58,0.2,,,,True,False
01_h,59,1.5984698772430415,0.9851791095733642,2.3455502021312706,1.3603710925579064,False,True
01_h,60,3.8404115676879886,2.1340940684080123,4.0,1.8659059315919877,False,False
01_h,61,0.2,2.3053805041313176,4.0,1.6946194958686824,True,False
01_h,62,0.2,,,,True,False
01_h,63,0.2,,,,True,False
01_h,64,0.2,1.3910234993696216,4.0,2.6089765006303782,True,False
01_h,65,0.2,3.027147898264228,3.935246021263301,0.908098122999073,True,True
01_h,66,0.2,0.2,3.809802222251893,3.6098022222518926,True,False
01_h,67,0.2,2.5158731055259707,4.0,1.4841268944740293,True,False
01_h,68,0.4771751403808594,0.29689457356929777,0.6213397791981699,0.3244452056288721,False,True
01_h,69,0.427181999206543,0.2,1.8942743360996184,1.6942743360996184,False,False
01_h,70,0.5580488443374634,0.2,1.0923334944248198,0.8923334944248198,False,False
01_h,71,0.9252681255340576,0.6313316947221758,1.2573371005058291,0.6260054057836534,False,True
01_h,72,1.7276396751403809,1.1862830209732056,2.8694252920150753,1.6831422710418698,False,True
01_h,73,0.2,2.18013340045698,3.9402099819370044,1.7600765814800243,True,True
01_h,74,0.5589163303375244,0.4593394300341606,0.6523033159971239,0.19296388596296327,False,True
01_h,75,0.2,0.2,3.999491490125656,3.799491490125656,True,False
01_h,76,0.2,2.1135576034430414,3.9460772553189605,1.832519651875919,True,True
01_h,77,1.396416306495667,1.1006613770127298,1.913728468418121,0.8130670914053912,False,True
01_h,78,3.699958562850952,2.0636612153053284,4.0,1.9363387846946716,False,False
01_h,79,1.8457921743392944,1.3919722867012025,2.721838856935501,1.3298665702342987,False,True
01_h,80,0.2,,,,True,False
01_h,81,0.2,0.2,0.7756597232818593,0.5756597232818592,True,False
01_h,82,0.2,0.2,1.1502832692861549,0.9502832692861549,True,False
01_h,83,0.2,,,,True,False
01_h,84,0.2,0.2,0.5146841478347775,0.31468414783477744,True,False
01_h,85,0.9397916078567506,0.7413889074325561,1.1569413828849793,0.41555247545242313,False,True
01_h,86,0.7733750641345979,0.6212205168604852,0.9513797825574873,0.33015926569700216,False,True
01_h,87,2.5580253601074228,1.5818577921390533,3.94837117433548,2.366513382196427,False,True
01_h,88,1.522587388753891,1.1199497300386434,2.681805756837129,1.5618560267984858,False,True
01_h,89,0.2,0.2,3.020807623863219,2.8208076238632187,True,False
01_h,90,0.2,0.2,3.7915618781000378,3.5915618781000376,True,False
01_h,91,1.0237339019775389,0.7226324218511581,1.4591490435600283,0.7365166217088702,False,True
01_h,92,0.6921218633651733,0.6022550815343856,0.8036368376016617,0.20138175606727615,False,True
01_h,93,0.2,0.2,0.4554271531105041,0.25542715311050407,True,False
01_h,94,0.39790141582489014,0.2,0.6124888116121292,0.4124888116121292,False,False
01_h,95,0.2,,,,True,False
01_h,96,0.6168970108032228,0.2,2.649393243789673,2.4493932437896726,False,False
01_h,97,0.2,,,,True,False
01_h,98,0.2,0.2,0.5687771320343018,0.3687771320343018,True,False
01_h,99,0.2,0.2,3.9241545891761778,3.7241545891761776,True,False
01_h,100,0.2,0.2,0.9104417252540591,0.7104417252540591,True,False
01_h,101,0.2,2.477245788574219,4.0,1.5227542114257808,True,False
01_h,102,2.4790974869116873,,,,False,False
01_h,103,1.1643173694610598,0.957077135592699,1.5819932915270327,0.6249161559343337,False,True
01_h,104,0.991103744506836,0.2,2.926526470780371,2.726526470780371,False,False
01_h,105,2.0195974960923198,1.486578819938004,3.223064348559129,1.7364855286211252,False,True
01_h,106,0.739174485206604,0.6259598329663276,0.8558792482316494,0.22991941526532178,False,True
01_h,107,0.2226724147796631,0.2,0.6710719758272172,0.4710719758272172,False,False
01_h,108,0.39747741222381594,0.2,0.5292146515846252,0.3292146515846252,False,False
01_h,109,0.9282633304595949,0.7267547526955604,1.155366052091122,0.42861129939556153,False,True
01_h,110,1.3202194392681124,0.9485615685582162,1.9318280881643293,0.9832665196061131,False,True
01_h,111,0.2,2.482175645828247,4.0,1.5178243541717529,True,False
01_h,112,0.2,,,,True,False
01_h,113,0.2,0.2,0.6819301146268846,0.48193011462688456,True,False
01_h,114,0.2,0.2,2.4364928987622267,2.2364928987622266,True,False
01_h,115,0.2,,,,True,False
01_h,116,0.7271601438522338,0.4689735698699951,0.8989654630422593,0.4299918931722642,False,True
01_h,117,0.2,0.2,0.6433251643180835,0.4433251643180835,True,False
01_h,118,2.7681544780731207,1.80349645614624,4.0,2.19650354385376,False,False
01_h,119,0.20475463867187502,0.2,1.615406556129455,1.415406556129455,False,False
01_h,120,0.2,0.2,0.34081458568572987,0.14081458568572985,True,False
01_h,121,3.1616633830057568,,,,False,False
01_h,122,3.9247697114944455,2.0596035778522492,4.0,1.9403964221477508,False,False
01_h,123,0.6495452880859376,0.2,3.299040327072142,3.099040327072142,False,False
01_h,124,0.2,1.9750146555900572,3.984569687619805,2.009555032029748,True,True
01_h,125,0.2,0.2,3.9543144769221543,3.754314476922154,True,False
01_h,126,0.2,,,,True,False
01_h,127,0.2,,,,True,False
01_h,128,0.2,0.2,2.574485306739807,2.374485306739807,True,False
01_h,129,0.2,,,,True,False
01_h,130,0.2,0.2,3.875111373979599,3.6751113739795986,True,False
01_h,131,0.6646121382713319,0.5615436238050461,0.7547661530971528,0.1932225292921067,False,True
01_h,132,0.2,1.7054451081156732,3.835538352541626,2.130093244425953,True,True
01_h,133,0.2,1.6429123033583162,3.5350567717105146,1.8921444683521984,True,True
01_h,134,1.3889441490173344,1.1173535403609276,1.9203860667347896,0.803032526373862,False,True
01_h,135,0.2,2.3196659147739416,3.847895098179579,1.5282291834056374,True,True
01_h,136,1.9035208761692046,1.3336047029495242,3.090388506054878,1.7567838031053538,False,True
01_h,137,0.2,0.21379150068359376,4.0,3.7862084993164062,True,False
01_h,138,0.2,,,,True,False
01_h,139,0.2,,,,True,False
01_h,140,3.8938583473522,2.6380457115173344,4.0,1.3619542884826656,False,False
01_h,141,0.2,1.7076220166683196,3.956077705919742,2.248455689251422,True,True
01_h,142,0.2,2.4174572378396992,4.0,1.5825427621603008,True,False
01_h,143,2.811205339431763,1.9074047446250917,4.0,2.092595255374908,False,False
01_h,144,1.6242733955383302,0.9371903276443482,2.599068455696106,1.6618781280517578,False,True
01_h,145,0.2,,,,True,False
01_h,146,0.2,0.2,3.9514518594741816,3.7514518594741815,True,False
01_h,147,0.2,,,,True,False
01_h,148,1.1024889469146733,0.9004334849119187,1.3756733402609826,0.475239855349064,False,True
01_h,149,0.7185475707054136,0.5885019800066948,0.8513757756352426,0.26287379562854774,False,True
01_h,150,0.8854444026947024,0.5730664539337158,1.1989153158664703,0.6258488619327545,False,True
01_h,151,0.2,,,,True,False
01_h,152,0.7603196263313294,0.6185597640275955,0.9090313413739205,0.290471577346325,False,True
01_h,153,0.2,,,,True,False
01_h,154,1.5470875263214112,1.1889037120342254,2.125526239871979,0.9366225278377536,False,True
01_h,155,0.2,,,,True,False
01_h,156,0.2,0.2,4.0,3.8,True,False
