dataset,image_id,node_id,yx,r0,r1,r2,theta12_deg,m_node,R_m,c0,c1,c2,tariff_residual,qc_pass,qc_pass_strict,e0x,e0y,e1x,e1y,e2x,e2y,svd_ratio_e0,svd_ratio_e1,svd_ratio_e2,seg_variant,seg_thresh_type,seg_thresh_value,m_source_chosen,parent_ambiguous,px_size_um,note,m_angleonly,R_m_holdout,cfg_min_angle_deg,cfg_max_angle_deg,cfg_min_branch_len_px,cfg_tangent_len_px,cfg_svd_ratio_min,cfg_dedup_radius_px,cfg_strict_qc,cfg_m_min,cfg_m_max,cfg_symmetric_ratio_tol,cfg_angle_auto,cfg_angle_auto_pctl,cfg_min_angle_floor_deg,cfg_px_size_um,args_profile,args_seg_method,args_thresh_method,args_radius_jitter_frac
CHASE_DB1__sato+otsu,Image_01L,10,"(290, 551)",5.0,3.457793394724528,4.495093663533528,161.53115354377465,0.2,0.4694116711616516,0.3207473158836365,0.1876274198293686,0.49162527918815613,7.507290290171312e-17,True,True,0.46837881207466125,-0.8835277557373047,0.8320503234863281,-0.5547001957893372,-0.6134735345840454,0.7897152900695801,11.31650161743164,3.5,19.414751052856445,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.4694116711616516,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,11,"(336, 439)",2.157378673553467,1.0,1.1380711793899536,165.76250118830623,0.2,0.5740116238594055,0.3246162235736847,0.5256372690200806,0.14974649250507355,6.880890940129428e-17,True,False,0.4482736587524414,0.8938964009284973,-0.35679513216018677,-0.9341827034950256,0.11608107388019562,0.9932397603988647,11.900063514709473,8.942893981933594,8.926369667053223,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.5740116238594055,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,12,"(346, 505)",6.3609209060668945,8.902606646219889,9.0,172.64715384193394,0.2,0.4030786454677582,0.06435976177453995,0.47018903493881226,0.4654512107372284,1.930411639208893e-16,True,True,0.08817543089389801,-0.9961049556732178,-0.9992905259132385,0.03766291216015816,0.9958932399749756,0.09053575247526169,17.694660186767578,6.575977325439453,3.5,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']; soft_angle_clamp",0.2,0.4030786454677582,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,13,"(350, 501)",9.091643333435059,7.357022603352864,9.01846186319987,87.97446160032561,0.2,0.457254558801651,0.46792691946029663,0.48379331827163696,0.04827974736690521,2.7138660424457e-16,True,True,0.985637903213501,-0.16887247562408447,-0.9977859854698181,0.06650680303573608,0.031198551878333092,0.9995132088661194,7.1209187507629395,11.835817337036133,9.70978832244873,sato+otsu,otsu,0.146484375,grid,False,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.457254558801651,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,14,"(353, 447)",6.155975818634033,2.157378673553467,5.033006509145101,63.11099896400271,1.055,0.49554911255836487,0.25582239031791687,0.6629090309143066,0.0812685564160347,5.387947638005243e-16,True,True,0.6411372423171997,0.7674263119697571,-0.4482736587524414,-0.8938964009284973,-0.9999900460243225,-0.004468426574021578,11.370036125183105,11.900063514709473,7.831026554107666,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.061539077758789,0.497461199760437,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,15,"(355, 432)",6.16002082824707,3.950587431589762,1.4142135381698608,49.26590842743699,0.7038334339857102,0.20440371334552765,0.29329389333724976,0.18886008858680725,0.5178460478782654,1.6739679690278526e-16,True,True,-0.8778955340385437,-0.47885212302207947,0.9999900460243225,0.004468426574021578,0.6491568684577942,0.7606545686721802,3.5,7.831026554107666,20.753759384155273,sato+otsu,otsu,0.146484375,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.7038334339857102,0.20440371334552765,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,16,"(356, 423)",5.8468906084696455,5.494728088378906,2.0786893367767334,61.66143610859748,1.6566666666666665,0.9268960356712341,0.14499445259571075,0.0,0.8550055623054504,0.40997816749544275,False,False,-0.4966725707054138,-0.8679379820823669,0.9873791933059692,-0.1583741307258606,0.6080841422080994,0.7938726544380188,9.164709091186523,10.219449996948242,6.695835113525391,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.6592767246067521,0.9275235533714294,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,17,"(361, 423)",5.8468906084696455,5.8226424853007,1.8834271828333538,60.379418396533694,0.2,0.31566888093948364,0.4328788220882416,0.24029594659805298,0.32682523131370544,2.3055642988620082e-17,True,True,-0.3117263615131378,-0.950171947479248,-0.23156264424324036,0.972819983959198,0.7312386631965637,0.6821218132972717,10.868258476257324,6.530667781829834,24.85014533996582,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",3.2117334668058897,0.5150099396705627,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,18,"(362, 569)",9.572273254394531,4.242640495300293,9.036029497782389,115.24131437037988,0.2,0.27097105979919434,0.38447168469429016,0.1862884759902954,0.42923983931541443,1.0667570073689128e-16,True,True,-0.906207799911499,-0.4228326678276062,-0.47544437646865845,0.8797457814216614,0.9984920024871826,0.05489744618535042,12.99470043182373,13.784785270690918,11.260496139526367,sato+otsu,otsu,0.146484375,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.27097105979919434,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,19,"(364, 456)",7.913429578145345,4.395637512207031,7.140748500823975,141.21978085657793,0.2,0.2036978155374527,0.24183966219425201,0.3664144277572632,0.3917458951473236,1.4875523904016917e-16,True,True,0.8436901569366455,-0.5368305444717407,-0.6263347268104553,-0.7795542478561401,0.0,1.0,19.03159523010254,10.825719833374023,3.5,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.2036978155374527,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,20,"(364, 579)",9.219544410705566,8.85334841410319,2.157378673553467,151.48690858802215,0.2,0.30042579770088196,0.18434539437294006,0.38754162192344666,0.4281129837036133,9.784740936457713e-17,True,True,0.7646197080612183,0.6444817185401917,-0.9618312120437622,0.27364346385002136,0.7145425081253052,-0.699592113494873,29.089550018310547,3.675205945968628,41.07821273803711,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.30042579770088196,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,21,"(365, 419)",6.0,1.0,6.74795389175415,125.95832097143007,0.865,0.4622657299041748,0.15999504923820496,0.6639034152030945,0.17610153555870056,1.79907683632135e-16,True,True,-0.08220934867858887,0.9966151118278503,-0.969290554523468,-0.24591830372810364,0.7682212591171265,-0.6401844024658203,11.130029678344727,7.184749126434326,3.5,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.8744109094142913,0.46617773175239563,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,22,"(372, 456)",8.524295806884766,4.836090087890625,1.4142135381698608,37.08383240931292,0.6046619474887847,0.3332160413265228,0.375276654958725,0.6247233748435974,0.0,0.3304663617401223,True,False,0.2802034020423889,0.9599406719207764,-0.41673415899276733,-0.9090284109115601,-0.8805800080299377,-0.4738975465297699,7.851132392883301,5.083386421203613,3.6909680366516113,sato+otsu,otsu,0.146484375,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.6046619474887847,0.3332160413265228,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,23,"(372, 666)",4.707701841990153,3.0,1.4142135381698608,100.78069189430101,0.32666666666666666,0.5256131887435913,0.46955958008766174,0.5304403901100159,0.0,0.08175214244205756,True,True,-0.9460610747337341,-0.3239883482456207,0.9076131582260132,0.41980764269828796,-0.5821674466133118,0.8130689263343811,17.260244369506836,8.29841423034668,4.357381343841553,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.31457474231719973,0.5260240435600281,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,24,"(376, 418)",7.666666666666667,6.0275875727335615,2.9226096471150718,103.6760493699723,0.3949374675750732,0.1530313938856125,0.357615202665329,0.3928389847278595,0.24954581260681152,2.925016775258359e-16,True,True,0.36363092064857483,0.9315431118011475,0.10929424315690994,-0.9940094351768494,-0.9916679859161377,0.12882010638713837,7.249240875244141,11.361492156982422,16.406940460205078,sato+otsu,otsu,0.146484375,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.3949374675750732,0.1530313938856125,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,25,"(377, 698)",6.0275875727335615,4.333333333333333,4.24447774887085,87.59154023763216,1.0790514230728148,0.8171327710151672,0.4325360655784607,0.5674639344215393,0.0,1.3071770663956153,True,False,0.9551212787628174,-0.2962149977684021,-0.7314518690109253,0.6818931102752686,0.6505528092384338,0.7594610452651978,16.10734748840332,6.097915172576904,9.69163990020752,sato+otsu,otsu,0.146484375,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.0790514230728148,0.8171327710151672,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,26,"(380, 438)",6.357022603352864,1.8834271828333538,5.194401264190674,137.97692456429587,0.2,0.3211022913455963,0.3175348937511444,0.23520773649215698,0.4472573697566986,3.411710493372391e-17,True,True,-0.9465059041976929,0.32268664240837097,-0.6937007308006287,-0.7202633619308472,0.9974989295005798,0.07068181037902832,15.236918449401855,10.70555305480957,16.216392517089844,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.3211022913455963,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,27,"(381, 457)",7.0473785400390625,5.0,8.543869972229004,127.49953085271382,1.1816666666666666,0.02971171773970127,0.34508150815963745,0.3126203119754791,0.3422982096672058,1.0614075474032554e-15,True,True,-0.06651900708675385,-0.9977851510047913,-0.9961049556732178,-0.08817543089389801,0.5364291071891785,0.8439454436302185,3.5,17.694660186767578,22.275480270385742,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.177939447760582,0.030385758727788925,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,28,"(382, 688)",3.255942980448405,3.0,2.6925624211629233,61.603034356008045,0.2,0.7021141052246094,0.45940688252449036,0.0,0.540593147277832,0.2650308571563231,True,False,-0.40076079964637756,0.9161827564239502,-0.8796737790107727,-0.47557762265205383,0.0,-1.0,9.631247520446777,11.430331230163574,3.5,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.7021141052246094,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,29,"(386, 422)",5.53376038869222,5.033006509145101,8.8108491897583,123.96635518017266,0.26875743865966795,0.22605392336845398,0.38397443294525146,0.21102938055992126,0.40499618649482727,6.476994335001959e-17,True,True,-0.19116392731666565,-0.9815581440925598,0.9477354288101196,-0.31905728578567505,-0.26489025354385376,0.9642785787582397,9.78935432434082,16.608964920043945,15.863404273986816,sato+otsu,otsu,0.146484375,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.26875743865966795,0.22605392336845398,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,30,"(392, 536)",4.123105525970459,1.8047378460566204,3.310035546620687,126.49799744252886,0.2,0.22970451414585114,0.32382380962371826,0.2562185525894165,0.41995763778686523,1.2386714141221413e-16,True,True,0.8803444504737854,-0.47433504462242126,-0.41382840275764465,-0.9103549122810364,-0.4856710731983185,0.8741416931152344,11.799973487854004,5.9715352058410645,6.560824871063232,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.22970451414585114,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,31,"(393, 541)",4.16295051574707,1.8047378460566204,1.4120226701100667,156.22761222604308,0.2,0.40355008840560913,0.14555436372756958,0.41038596630096436,0.44405969977378845,2.1853149880499376e-16,True,True,0.8629368543624878,-0.505311906337738,-0.6182947754859924,-0.7859463691711426,0.24901637434959412,0.9684993028640747,14.461272239685059,6.526698589324951,14.905872344970703,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.40355008840560913,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,32,"(402, 468)",8.563444137573242,7.0,7.1644242604573565,77.1852993998104,2.354661783133634,0.11683519184589386,0.33395838737487793,0.39545851945877075,0.2705830931663513,1.2856611145023707e-14,True,True,-0.5190929770469666,-0.8547178506851196,0.0,1.0,0.9750925302505493,0.22179868817329407,16.876934051513672,3.5,15.51481819152832,sato+otsu,otsu,0.146484375,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",2.354661783133634,0.11683519184589386,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,33,"(409, 545)",6.0,1.1380711793899536,6.0275875727335615,75.90611505945932,0.2,0.4175434410572052,0.5002293586730957,9.913997869464452e-18,0.4997706413269043,8.681803734526976e-17,True,True,0.9997556805610657,-0.022103602066636086,-0.26489025354385376,-0.9642785787582397,-0.9997556805610657,0.022103602066636086,20.99549102783203,15.863404273986816,20.99549102783203,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.4175434410572052,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,34,"(410, 529)",6.0,3.310035546620687,7.140748500823975,133.18619696580836,1.3083333333333331,0.006808037403970957,0.32902321219444275,0.34004467725753784,0.3309321105480194,5.171405848600093e-16,True,True,0.9997556805610657,-0.022103602066636086,0.3693123757839203,-0.9293053150177002,-0.9303345084190369,0.36671197414398193,20.99549102783203,6.184877395629883,17.275850296020508,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.31077975332737,0.0072576142847537994,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,35,"(414, 504)",9.01846186319987,6.7082037925720215,11.149038314819336,108.088262197395,0.2,0.4759743809700012,0.5119292736053467,0.0,0.4880707263946533,0.013236233730315435,True,True,-0.04128361865878105,-0.9991474747657776,-0.95817631483078,-0.28617867827415466,0.02546064928174019,0.9996758103370667,17.050247192382812,14.205656051635742,7.372262001037598,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.4759743809700012,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,36,"(419, 505)",11.340861002604166,7.652713616689046,11.340861002604166,112.4537644747578,0.6749999999999999,1.0407811403274536,0.9666500687599182,0.033349908888339996,0.0,4.9273523715116685,False,False,-0.1456795185804367,0.989331841468811,-0.8459010124206543,-0.5333399772644043,-0.16982492804527283,0.9854742884635925,13.529098510742188,4.2801361083984375,14.043946266174316,sato+otsu,otsu,0.146484375,grid,False,,"m_sources_evaluated=['solver','symmetric','grid']",0.6847568392753602,1.042533278465271,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,37,"(421, 627)",8.9442720413208,3.0625335375467935,8.84788703918457,120.08006780700059,0.2,0.28279319405555725,0.38358914852142334,0.18021421134471893,0.4361966550350189,2.828518261588968e-16,True,True,-0.4353279173374176,-0.9002719521522522,0.801435649394989,-0.5980809926986694,0.11584759503602982,0.9932669997215271,14.942647933959961,7.78641414642334,16.093645095825195,sato+otsu,otsu,0.146484375,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.28279319405555725,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,38,"(426, 468)",7.0,3.558872938156128,6.829158465067546,120.53471586126446,0.2,0.3285742998123169,0.39664965867996216,0.15353938937187195,0.4498109519481659,1.1914754384189712e-16,True,True,0.0,-1.0,-0.9719457626342773,-0.23520517349243164,0.2912198007106781,0.9566561579704285,3.5,10.577786445617676,15.023402214050293,sato+otsu,otsu,0.146484375,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.3285742998123169,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,39,"(433, 503)",10.998676617940268,6.606510639190674,6.344253063201904,69.8339545248249,0.9283333333333332,0.27447354793548584,0.34381964802742004,0.16572679579257965,0.4904535710811615,6.767321187711548e-16,True,True,0.07183229923248291,-0.9974167346954346,-0.8441406488418579,0.5361217856407166,0.21224547922611237,0.9772164225578308,11.078841209411621,8.771562576293945,9.558542251586914,sato+otsu,otsu,0.146484375,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.9338988468050958,0.27493152022361755,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
CHASE_DB1__sato+otsu,Image_01L,40,"(443, 411)",7.023689270019531,7.140748500823975,2.157378673553467,121.03833523706864,2.188664685189724,0.25592899322509766,0.13493885099887848,0.14912046492099762,0.7159406542778015,3.3492351554169347e-15,True,True,0.13742071390151978,0.9905127882957458,0.21094302833080292,-0.9774983525276184,-0.9463072419166565,0.3232686221599579,16.788978576660156,12.215202331542969,8.865900039672852,sato+otsu,otsu,0.146484375,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",2.188664685189724,0.25592899322509766,10.0,170.0,10,16,3.5,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,otsu,0.0
